sample_id,task,prompt_version,prompt_sha256,user_request,raw_model_output,generated_call,generated_method,generated_arguments,expected_method,expected_arguments,structure_valid,request_match,execute_valid,result_valid,fully_correct,request_mismatches,error_stage,error_reason,validator_failure_stage,latency,api_call_success,evaluation_scored,api_error,model_key,model_display_name,requested_model,actual_model,provider,generation_attempts,auto_correction_used
frontend_real_024,figure1,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Generate Figure 1 for athletes aged 20 and above using all eight public domains, expertise_value as target, elite_status as the analysis grouping field, correlation threshold 0.15, and 1000 comparison-group variance samples.","result = analysis.figure1(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""expertise_value"",
    group_field=""elite_status"",
    correlation_threshold=0.15,
    variance_iterations=1000,
    filters={""age_group"": ""20_and_above""}
)","result = analysis.figure1(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    target=""expertise_value"",
    group_field=""elite_status"",
    correlation_threshold=0.15,
    variance_iterations=1000,
    filters={""age_group"": ""20_and_above""}
)",figure1,"{""target"": ""expertise_value"", ""group_field"": ""elite_status"", ""correlation_threshold"": 0.15, ""variance_iterations"": 1000, ""filters"": {""age_group"": ""20_and_above""}, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",figure1,"{""target"": ""expertise_value"", ""group_field"": ""elite_status"", ""correlation_threshold"": 0.15, ""variance_iterations"": 1000, ""filters"": {""age_group"": ""20_and_above""}, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,True,True,True,True,[],,,,3.710840000072494,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_025,correlation,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,Calculate pairwise Pearson correlations among all eight public domains for all athletes.,"result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    method=""pearson""
)","result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    method=""pearson""
)",correlation,"{""filters"": {}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,True,True,True,True,[],,,,3.6820617000339553,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_026,correlation,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,Calculate pairwise Pearson correlations among all eight public domains for elite athletes.,"result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters={
        ""elite_status"": [""elite""]
    },
    method=""pearson"",
    visualization=True
)","result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters={
        ""elite_status"": [""elite""]
    },
    method=""pearson"",
    visualization=True
)",correlation,"{""filters"": {""elite_status"": [""elite""]}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""expertise_group"": ""elite""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': ['elite']}.""]",REQUEST_MATCH_FAIL,Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': ['elite']}.,request_validation,4.326234700041823,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_027,correlation,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,Calculate pairwise Pearson correlations among all eight public domains for 3x3 basketball athletes.,"result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters={""sport"": ""3x3 basketball""},
    method=""pearson"",
    visualization=False
)","result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters={""sport"": ""3x3 basketball""},
    method=""pearson"",
    visualization=False
)",correlation,"{""filters"": {""sport"": ""3x3 basketball""}, ""method"": ""pearson"", ""visualization"": false, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""sport"": ""3x3 basketball""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected visualization=True but generated False.""]",REQUEST_MATCH_FAIL,Expected visualization=True but generated False.,request_validation,4.067761999904178,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_028,correlation,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,Calculate pairwise Pearson correlations among all eight public domains for ice hockey athletes.,"```python
result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions"",
    ],
    filters=[{""field"": ""sport"", ""value"": ""ice hockey""}],
    method=""pearson"",
    visualization=True,
)
```","result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions"",
    ],
    filters=[{""field"": ""sport"", ""value"": ""ice hockey""}],
    method=""pearson"",
    visualization=True,
)",correlation,"{""filters"": [{""field"": ""sport"", ""value"": ""ice hockey""}], ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""sport"": ""ice hockey""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sport': 'ice hockey'} but generated filters=[{'field': 'sport', 'value': 'ice hockey'}].""]",REQUEST_MATCH_FAIL,"Expected filters={'sport': 'ice hockey'} but generated filters=[{'field': 'sport', 'value': 'ice hockey'}].",request_validation,5.018045100034215,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_029,correlation,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,Calculate pairwise Pearson correlations among all eight public domains for volleyball athletes.,"result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters=[(""sport"", ""=="", ""volleyball"")],
    method=""pearson"",
    visualization=True
)","result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters=[(""sport"", ""=="", ""volleyball"")],
    method=""pearson"",
    visualization=True
)",correlation,"{""filters"": [[""sport"", ""=="", ""volleyball""]], ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""sport"": ""volleyball""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sport': 'volleyball'} but generated filters=[['sport', '==', 'volleyball']].""]",REQUEST_MATCH_FAIL,"Expected filters={'sport': 'volleyball'} but generated filters=[['sport', '==', 'volleyball']].",request_validation,3.797393500106409,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_030,correlation,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,Calculate pairwise Pearson correlations among all eight public domains for female athletes.,"result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters=[(""sex"", ""=="", ""female"")],
    method=""pearson"",
    visualization=True
)","result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters=[(""sex"", ""=="", ""female"")],
    method=""pearson"",
    visualization=True
)",correlation,"{""filters"": [[""sex"", ""=="", ""female""]], ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""sex"": ""female""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sex': 'female'} but generated filters=[['sex', '==', 'female']].""]",REQUEST_MATCH_FAIL,"Expected filters={'sex': 'female'} but generated filters=[['sex', '==', 'female']].",request_validation,3.883576299995184,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_031,correlation,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,Calculate pairwise Pearson correlations among all eight public domains for junior national team athletes.,"result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters={""national_team"": ""Junior""},
    method=""pearson"",
    visualization=True
)","result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters={""national_team"": ""Junior""},
    method=""pearson"",
    visualization=True
)",correlation,"{""filters"": {""national_team"": ""Junior""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""national_team"": ""Junior""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,True,True,True,True,[],,,,3.878419899963774,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_032,correlation,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,Calculate pairwise Pearson correlations among all eight public domains for athletes aged 20 and above.,"result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters={
        ""age_group"": ""20_and_above""
    },
    method=""pearson"",
    visualization=True
)","result = analysis.correlation(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    filters={
        ""age_group"": ""20_and_above""
    },
    method=""pearson"",
    visualization=True
)",correlation,"{""filters"": {""age_group"": ""20_and_above""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""age_group"": ""20_and_above""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,True,True,True,True,[],,,,3.953729399945587,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_033,variance_analysis,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Run variance analysis for all athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    iterations=1000,
    visualization=True
)","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    iterations=1000,
    visualization=True
)",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,True,True,True,True,[],,,,4.579111400060356,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_034,variance_analysis,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Run variance analysis for elite athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""]
)","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""]
)",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""expertise_group"": ""elite""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'expertise_group': 'elite'} but generated filters={}.""]",REQUEST_MATCH_FAIL,Expected filters={'expertise_group': 'elite'} but generated filters={}.,request_validation,6.288420199998654,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_035,variance_analysis,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Run variance analysis for 3x3 basketball athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    filters=[(""sport"", ""=="", ""3x3 basketball"")]
)","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    filters=[(""sport"", ""=="", ""3x3 basketball"")]
)",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": [[""sport"", ""=="", ""3x3 basketball""]], ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""sport"": ""3x3 basketball""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sport': '3x3 basketball'} but generated filters=[['sport', '==', '3x3 basketball']].""]",REQUEST_MATCH_FAIL,"Expected filters={'sport': '3x3 basketball'} but generated filters=[['sport', '==', '3x3 basketball']].",request_validation,5.506784199969843,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_036,variance_analysis,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Run variance analysis for ice hockey athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","```python
result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions"",
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    filters=[{""field"": ""sport"", ""value"": ""ice hockey""}],
    iterations=1000,
    visualization=True,
)
```","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions"",
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    filters=[{""field"": ""sport"", ""value"": ""ice hockey""}],
    iterations=1000,
    visualization=True,
)",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": [{""field"": ""sport"", ""value"": ""ice hockey""}], ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""sport"": ""ice hockey""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sport': 'ice hockey'} but generated filters=[{'field': 'sport', 'value': 'ice hockey'}].""]",REQUEST_MATCH_FAIL,"Expected filters={'sport': 'ice hockey'} but generated filters=[{'field': 'sport', 'value': 'ice hockey'}].",request_validation,6.016712600016035,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_037,variance_analysis,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Run variance analysis for volleyball athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    iterations=1000,
    filters=[(""sport"", ""=="", ""volleyball"")],
    visualization=True
)","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    iterations=1000,
    filters=[(""sport"", ""=="", ""volleyball"")],
    visualization=True
)",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": [[""sport"", ""=="", ""volleyball""]], ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""sport"": ""volleyball""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sport': 'volleyball'} but generated filters=[['sport', '==', 'volleyball']].""]",REQUEST_MATCH_FAIL,"Expected filters={'sport': 'volleyball'} but generated filters=[['sport', '==', 'volleyball']].",request_validation,4.419042999972589,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
frontend_real_038,variance_analysis,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,"Run variance analysis for female athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    filters=[(""sex"", ""=="", ""female"")]
)","result = analysis.variance_analysis(
    variables=[
        ""muscular_strength"",
        ""lower_body_dynamics"",
        ""muscle_power_genetics"",
        ""blood_micronutrients"",
        ""basic_cognitive_function"",
        ""mental_health"",
        ""social_support"",
        ""training_conditions""
    ],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    filters=[(""sex"", ""=="", ""female"")]
)",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": [[""sex"", ""=="", ""female""]], ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""sex"": ""female""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'sex': 'female'} but generated filters=[['sex', '==', 'female']].""]",REQUEST_MATCH_FAIL,"Expected filters={'sex': 'female'} but generated filters=[['sex', '==', 'female']].",request_validation,4.301629299996421,True,True,,gemini,Gemini 3.5 Flash,gemini-3.5-flash,gemini-3.5-flash,openai_compatible,1,False
