sample_id,task,prompt_version,prompt_sha256,dataset_sha256,user_request,raw_model_output,generated_call,generated_method,generated_arguments,expected_method,expected_arguments,structure_valid,request_match,execute_valid,result_valid,fully_correct,request_mismatches,error_stage,error_reason,validator_failure_stage,latency,api_call_success,evaluation_scored,api_error,model_key,model_display_name,model_hf_spec,model_alias,requested_model,actual_model,provider,quantization,generation_attempts,auto_correction_used
frontend_real_039,variance_analysis,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,"Run variance analysis for junior national team athletes across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    iterations=1000,
    filters={""national_team"": ""Junior""},
    visualization=True
)","result = analysis.variance_analysis(
    variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    group_field=""elite_status"",
    groups=[""elite"", ""semi_elite""],
    iterations=1000,
    filters={""national_team"": ""Junior""},
    visualization=True
)",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""national_team"": ""Junior""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""national_team"": ""Junior""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,True,False,False,False,[],EXECUTION_FAIL,SmallGroupError: Variance output blocked: selected cohort has 2 elite and 196 semi-elite athletes; each group requires at least 10.,local_execution,1.627242699963972,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_040,variance_analysis,defined,ae82952d8bab5baf2e23ffd6c25c9126b52d7f816e4972c0929c684b179c6de4,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,"Run variance analysis for athletes aged 20 and above across all eight public domains, comparing the higher-expertise group with repeated size-matched samples from the comparison group.","result = analysis.variance_analysis(
    variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    group_field=""expertise_group"",
    groups=[""elite"", ""semi_elite""],
    iterations=1000,
    filters={""age_group"": ""20_and_above""},
    visualization=True
)","result = analysis.variance_analysis(
    variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    group_field=""expertise_group"",
    groups=[""elite"", ""semi_elite""],
    iterations=1000,
    filters={""age_group"": ""20_and_above""},
    visualization=True
)",variance_analysis,"{""group_field"": ""expertise_group"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""age_group"": ""20_and_above""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",variance_analysis,"{""group_field"": ""elite_status"", ""groups"": [""elite"", ""semi_elite""], ""iterations"": 1000, ""filters"": {""age_group"": ""20_and_above""}, ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected group_field='elite_status' but generated 'expertise_group'.""]",REQUEST_MATCH_FAIL,Expected group_field='elite_status' but generated 'expertise_group'.,request_validation,1.7494431999512017,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_002,table1,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,"Generate the four logistic regression models corresponding to Table 1 for elite athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","```python
result = analysis.table1(
    predictors=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]],
    filters={""elite_status"": ""elite""}
)
```","result = analysis.table1(
    predictors=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]],
    filters={""elite_status"": ""elite""}
)",table1,"{""filters"": {""elite_status"": ""elite""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",table1,"{""filters"": {""expertise_group"": ""elite""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,False,False,False,False,"[""Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': 'elite'}.""]",REQUEST_MATCH_FAIL,Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': 'elite'}.,request_validation,1.7027874001068994,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_004,table1,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,"Generate the four logistic regression models corresponding to Table 1 for ice hockey athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","```python
result = analysis.table1(
    predictors=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]],
    filters={""sport"": ""ice hockey""}
)
```","result = analysis.table1(
    predictors=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]],
    filters={""sport"": ""ice hockey""}
)",table1,"{""filters"": {""sport"": ""ice hockey""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",table1,"{""filters"": {""sport"": ""ice hockey""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,True,False,False,False,[],EXECUTION_FAIL,KeyError: 'Muscular strength',local_execution,1.7845101999118924,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_007,table1,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,"Generate the four logistic regression models corresponding to Table 1 for junior national team athletes using all eight public domains, with models using no controls, sex, age, and both sex and age.","```python
result = analysis.table1(
    predictors=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]],
    filters={""national_team"": ""Junior""}
)
```","result = analysis.table1(
    predictors=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    target=""elite_status"",
    controls=[[], [""sex""], [""age""], [""sex"", ""age""]],
    filters={""national_team"": ""Junior""}
)",table1,"{""filters"": {""national_team"": ""Junior""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",table1,"{""filters"": {""national_team"": ""Junior""}, ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], ""target"": ""elite_status"", ""controls"": [[], [""sex""], [""age""], [""sex"", ""age""]]}",True,True,False,False,False,[],EXECUTION_FAIL,KeyError: 'Muscular strength',local_execution,1.6565132999094203,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_010,table2,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,"Generate the four multiple linear regression models corresponding to Table 2 for elite athletes, with expertise_value as the continuous target.","```python
result = analysis.table2(predictors=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""elite_status"": ""elite""}, group=""all"")
```","result = analysis.table2(predictors=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""elite_status"": ""elite""}, group=""all"")",table2,"{""filters"": {""elite_status"": ""elite""}, ""group"": ""all"", ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",table2,"{""filters"": {""expertise_group"": ""elite""}, ""group"": ""all"", ""predictors"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': 'elite'}.""]",REQUEST_MATCH_FAIL,Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': 'elite'}.,request_validation,1.3292658999562263,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_018,figure1,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,"Generate Figure 1 for elite athletes using all eight public domains, expertise_value as target, elite_status as the analysis grouping field, correlation threshold 0.15, and 1000 comparison-group variance samples.","```python
result = analysis.figure1(
    variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    target=""expertise_value"",
    group_field=""elite_status"",
    correlation_threshold=0.15,
    variance_iterations=1000,
    filters={""elite_status"": ""elite""}
)
```","result = analysis.figure1(
    variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""],
    target=""expertise_value"",
    group_field=""elite_status"",
    correlation_threshold=0.15,
    variance_iterations=1000,
    filters={""elite_status"": ""elite""}
)",figure1,"{""target"": ""expertise_value"", ""group_field"": ""elite_status"", ""correlation_threshold"": 0.15, ""variance_iterations"": 1000, ""filters"": {""elite_status"": ""elite""}, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",figure1,"{""target"": ""expertise_value"", ""group_field"": ""elite_status"", ""correlation_threshold"": 0.15, ""variance_iterations"": 1000, ""filters"": {""expertise_group"": ""elite""}, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': 'elite'}.""]",REQUEST_MATCH_FAIL,Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': 'elite'}.,request_validation,1.8800234999507666,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_025,correlation,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,Calculate pairwise Pearson correlations among all eight public domains for all athletes.,"```python
result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={}, method=""pearson"", visualization=False)
```","result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={}, method=""pearson"", visualization=False)",correlation,"{""filters"": {}, ""method"": ""pearson"", ""visualization"": false, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected visualization=True but generated False.""]",REQUEST_MATCH_FAIL,Expected visualization=True but generated False.,request_validation,1.3259070999920368,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_026,correlation,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,Calculate pairwise Pearson correlations among all eight public domains for elite athletes.,"```python
result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""elite_status"": ""elite""}, method=""pearson"", visualization=False)
```","result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""elite_status"": ""elite""}, method=""pearson"", visualization=False)",correlation,"{""filters"": {""elite_status"": ""elite""}, ""method"": ""pearson"", ""visualization"": false, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""expertise_group"": ""elite""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': 'elite'}."", ""Expected visualization=True but generated False.""]",REQUEST_MATCH_FAIL,Expected filters={'expertise_group': 'elite'} but generated filters={'elite_status': 'elite'}. Expected visualization=True but generated False.,request_validation,1.3665341000305489,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_027,correlation,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,Calculate pairwise Pearson correlations among all eight public domains for 3x3 basketball athletes.,"```python
result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""sport"": ""3x3 basketball""}, method=""pearson"", visualization=False)
```","result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""sport"": ""3x3 basketball""}, method=""pearson"", visualization=False)",correlation,"{""filters"": {""sport"": ""3x3 basketball""}, ""method"": ""pearson"", ""visualization"": false, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""sport"": ""3x3 basketball""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected visualization=True but generated False.""]",REQUEST_MATCH_FAIL,Expected visualization=True but generated False.,request_validation,1.3939817999489605,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_028,correlation,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,Calculate pairwise Pearson correlations among all eight public domains for ice hockey athletes.,"```python
result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""sport"": ""ice hockey""}, method=""pearson"", visualization=False)
```","result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""sport"": ""ice hockey""}, method=""pearson"", visualization=False)",correlation,"{""filters"": {""sport"": ""ice hockey""}, ""method"": ""pearson"", ""visualization"": false, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""sport"": ""ice hockey""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected visualization=True but generated False.""]",REQUEST_MATCH_FAIL,Expected visualization=True but generated False.,request_validation,1.3904990999726579,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_029,correlation,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,Calculate pairwise Pearson correlations among all eight public domains for volleyball athletes.,"```python
result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""sport"": ""volleyball""}, method=""pearson"", visualization=False)
```","result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""sport"": ""volleyball""}, method=""pearson"", visualization=False)",correlation,"{""filters"": {""sport"": ""volleyball""}, ""method"": ""pearson"", ""visualization"": false, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""sport"": ""volleyball""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected visualization=True but generated False.""]",REQUEST_MATCH_FAIL,Expected visualization=True but generated False.,request_validation,1.3529276000335813,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_030,correlation,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,Calculate pairwise Pearson correlations among all eight public domains for female athletes.,"```python
result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""sex"": ""female""}, method=""pearson"", visualization=False)
```","result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""sex"": ""female""}, method=""pearson"", visualization=False)",correlation,"{""filters"": {""sex"": ""female""}, ""method"": ""pearson"", ""visualization"": false, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""sex"": ""female""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected visualization=True but generated False.""]",REQUEST_MATCH_FAIL,Expected visualization=True but generated False.,request_validation,1.301291499985382,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
frontend_real_031,correlation,full,a33db064ad41514bcf86b56ac01d2379cf86698d2505d057bb7748474f5eb9c2,0bc7039317e46844def4a19078e22c9f0e5c654aa1c5a612bb0f009e095161e8,Calculate pairwise Pearson correlations among all eight public domains for junior national team athletes.,"```python
result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""national_team"": ""Junior""}, method=""pearson"", visualization=False)
```","result = analysis.correlation(variables=[""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""], filters={""national_team"": ""Junior""}, method=""pearson"", visualization=False)",correlation,"{""filters"": {""national_team"": ""Junior""}, ""method"": ""pearson"", ""visualization"": false, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",correlation,"{""filters"": {""national_team"": ""Junior""}, ""method"": ""pearson"", ""visualization"": true, ""variables"": [""muscular_strength"", ""lower_body_dynamics"", ""muscle_power_genetics"", ""blood_micronutrients"", ""basic_cognitive_function"", ""mental_health"", ""social_support"", ""training_conditions""]}",True,False,False,False,False,"[""Expected visualization=True but generated False.""]",REQUEST_MATCH_FAIL,Expected visualization=True but generated False.,request_validation,1.3309103000210598,True,True,,ministral,Ministral-3-8B,mistralai/Ministral-3-8B-Instruct-2512-GGUF:Q4_K_M,ministral-3-8b-local-eval,ministral-3-8b-local-eval,ministral-3-8b-local-eval,Local / llama.cpp,Q4_K_M,1,False
